paper,author
w19894,w5605.01
w19894,w12775.02
w19894,w19763.02
w19895,w0300.02
w19896,w2278.01
w19896,w10409.01
w19896,w19896.03
w19896,w19896.04
w19897,w3206.02
w19898,w0337.04
w19898,w19898.02
w19899,w7995.03
w19899,w9292.02
w19899,w13674.02
w19900,w13157.02
w19900,w17191.02
w19901,w9009.02
w19901,w9728.02
w19901,w19901.01
w19901,w19901.04
w19902,w0415.01
w19902,w0415.02
w19903,w11783.01
w19904,w19503.01
w19905,w0225.01
w19905,w19905.02
w19906,w2563.01
w19906,w16560.01
w19906,w19906.01
w19906,w19906.02
w19907,w5350.03
w19907,w8241.01
w19907,w19907.02
w19908,w1006.01
w19909,w8520.04
w19909,w11044.02
w19910,w2898.02
w19910,w10651.03
w19910,w19910.02
w19911,w0253.01
w19911,w11706.02
w19912,w7109.02
w19912,w18781.03
w19913,w6136.03
w19913,w17048.01
w19913,w17048.02
w19914,w6372.02
w19914,w8742.02
w19914,w19914.02
w19915,w19915.01
w19916,w19486.01
w19916,w19916.01
w19916,w19916.03
w19917,w6763.02
w19917,w9959.02
w19917,w15988.01
w19918,w9982.03
w19918,w19918.01
w19919,w13995.01
w19919,w19919.01
w19920,w12502.02
w19920,w13191.03
w19920,w13711.02
w19920,w18311.04
w19920,w19550.01
w19921,w8284.01
w19921,w19921.02
w19922,w13995.01
w19922,w19922.01
w19923,w3661.01
w19923,w6586.01
w19924,w4711.01
w19925,w0034.01
w19925,w19925.02
w19926,w4711.01
w19926,w5112.02
w19926,w8596.01
w19927,w3033.01
w19927,w10518.01
w19928,w16245.01
w19928,w18603.02
w19928,w19928.03
w19929,w4284.01
w19929,w19929.01
w19930,w0508.01
w19931,w10327.01
w19931,w14898.01
w19932,w6431.01
w19932,w19932.01
w19933,w1671.02
w19933,w5605.01
w19933,w19933.02
w19934,w8265.01
w19934,w8265.02
w19935,w15566.02
w19935,w18064.02
w19935,w18068.01
w19936,w3986.01
w19937,w12304.03
w19937,w12304.04
w19938,w0882.01
w19938,w19938.02
w19939,w0050.02
w19939,w13859.01
w19939,w14798.02
w19940,w18087.02
w19941,w4711.01
w19941,w12602.03
w19942,w4751.01
w19942,w16733.02
w19942,w16733.03
w19943,w13167.04
w19943,w19321.01
w19943,w19943.02
w19944,w9130.02
w19944,w10091.02
w19944,w15823.03
w19944,w19247.04
w19945,w13191.03
w19945,w13711.02
w19946,w15999.01
w19946,w18408.01
w19947,w0908.02
w19947,w11450.02
w19947,w19947.03
w19948,w3535.01
w19948,w14413.02
w19948,w19948.01
w19949,w4255.01
w19949,w15547.04
w19949,w19949.01
w19949,w19949.03
w19950,w1314.01
w19950,w17960.02
w19951,w1985.01
w19951,w7098.02
w19951,w9269.01
w19951,w18245.05
w19952,w3428.02
w19952,w15472.02
w19952,w19952.01
w19953,w8507.01
w19953,w19953.02
w19953,w19953.03
w19953,w19953.04
w19954,w10484.02
w19954,w17781.03
w19955,w5381.03
w19955,w7942.02
w19955,w8814.01
w19956,w14759.01
w19956,w19956.01
w19956,w19956.02
w19956,w19956.03
w19956,w19956.05
w19957,w17113.01
w19957,w18831.01
w19958,w3115.01
w19959,w4585.01
w19960,w7788.02
w19960,w12783.01
w19961,w0022.01
w19961,w8401.03
w19961,w19961.02
w19962,w9909.01
w19962,w15598.01
w19962,w19962.02
w19963,w11823.02
w19963,w12346.01
w19963,w12346.03
w19963,w13074.02
w19964,w7109.02
w19964,w14450.03
w19964,w19964.01
w19965,w7109.02
w19965,w18735.02
w19966,w8113.01
w19966,w8257.01
w19967,w6258.01
w19968,w10638.01
w19968,w19968.02
w19969,w1089.01
w19969,w19969.01
w19970,w13858.01
w19970,w14997.01
w19971,w0034.01
w19971,w12006.03
w19971,w14044.02
w19971,w19971.01
w19972,w0056.01
w19972,w2724.02
w19973,w15329.03
w19973,w19973.01
w19973,w19973.02
w19974,w3910.02
w19974,w5184.03
w19974,w19974.02
w19975,w17940.01
w19975,w19975.02
w19976,w18742.02
w19976,w19976.02
w19977,w15960.04
w19977,w16444.01
w19977,w17766.01
w19978,w19976.02
w19978,w19978.02
w19979,w5231.02
w19979,w7236.02
w19979,w10066.01
w19980,w0748.02
w19980,w7253.02
w19980,w19125.02
w19981,w4658.01
w19981,w14171.02
w19982,w0436.01
w19982,w19982.02
w19983,w4585.01
w19984,w4074.03
w19984,w12090.02
w19984,w13202.02
w19985,w0736.03
w19985,w19985.01
w19985,w19985.02
w19986,w19986.01
w19986,w19986.02
w19987,w3223.02
w19987,w19987.01
w19987,w19987.02
w19987,w19987.04
w19988,w11546.02
w19989,w7789.01
w19989,w18089.01
w19989,w19989.02
w19990,w13924.02
w19990,w19990.02
w19991,w17940.01
w19991,w19991.02
w19992,w10367.03
w19992,w14670.02
w19992,w19992.01
w19993,w1303.02
w19993,w19993.02
w19994,w13365.02
w19994,w17495.01
w19995,w13167.04
w19995,w19321.01
w19995,w19995.02
w19996,w7673.01
w19996,w14279.03
w19996,w18187.01
w19996,w19996.03
w19996,w19996.04
w19996,w19996.05
w19997,w14135.02
w19997,w14914.03
w19997,w19997.02
w19998,w2980.01
w19998,w5813.03
w19998,w19998.02
w19999,w15323.01
w19999,w17014.03
w19999,w19999.03
w20000,w1203.01
w20000,w8472.02
w20000,w18394.01
w20001,w6156.02
w20001,w10882.03
w20001,w20001.01
w20002,w13467.02
w20002,w14833.01
w20002,w14965.01
w20003,w8824.02
w20003,w11033.03
w20003,w19886.03
w20004,w1671.02
w20004,w5605.01
w20004,w16952.03
w20004,w19746.03
w20005,w6377.01
w20005,w15383.02
w20005,w16593.01
w20005,w20005.03
w20006,w1729.03
w20006,w5835.01
w20006,w15960.04
w20006,w20006.02
w20006,w20006.03
w20007,w9736.01
w20007,w20007.01
w20007,w20007.03
w20007,w20007.04
w20008,w9736.01
w20008,w12999.01
w20008,w20008.01
w20008,w20008.03
w20009,w9371.03
w20009,w11148.01
w20009,w14845.01
w20010,w1399.01
w20010,w9511.02
w20010,w20010.01
w20010,w20010.02
w20010,w20010.05
w20011,w1303.02
w20011,w20011.02
w20011,w20011.03
w20012,w7031.01
w20012,w9212.01
w20012,w17793.03
w20013,w1535.01
w20013,w20013.02
w20014,w0151.01
w20015,w12502.02
w20015,w13191.03
w20015,w13711.02
w20015,w18311.04
w20015,w20015.05
w20016,w0895.01
w20016,w12237.02
w20017,w15106.02
w20017,w16225.01
w20018,w7109.02
w20018,w19041.01
w20019,w20019.01
w20020,w3986.01
w20021,w5750.03
w20021,w5813.03
w20021,w20021.01
w20021,w20021.02
w20021,w20021.04
w20022,w0344.01
w20023,w15684.03
w20023,w20023.01
w20024,w11289.03
w20024,w12325.01
w20024,w20024.01
w20024,w20024.03
w20025,w16424.01
w20025,w17113.02
w20026,w0143.01
w20026,w15746.02
w20027,w3551.01
w20027,w5728.01
w20027,w20027.03
w20028,w3484.01
w20028,w6086.02
w20029,w15411.01
w20029,w15411.02
w20029,w16293.01
w20030,w6214.01
w20030,w17055.02
w20030,w17055.03
w20031,w11546.02
w20031,w19111.03
w20032,w7448.01
w20032,w7932.02
w20032,w18021.01
w20033,w0485.01
w20033,w12127.02
w20034,w3587.01
w20034,w14781.01
w20035,w7318.01
w20035,w9494.04
w20035,w17114.02
w20036,w4647.01
w20036,w9287.01
w20036,w9287.02
w20037,w17050.01
w20037,w20037.02
w20038,w3892.02
w20038,w7848.01
w20038,w13315.01
w20039,w20039.01
w20039,w20039.02
w20039,w20039.03
w20040,w1932.02
w20040,w2209.02
w20040,w15343.02
w20041,w3892.02
w20041,w9984.02
w20042,w3067.01
w20042,w20042.02
w20043,w15237.01
w20043,w17035.02
w20044,w3190.02
w20044,w17045.01
w20045,w4180.02
w20046,w11349.03
w20046,w11598.01
w20046,w20046.03
w20047,w11892.01
w20047,w20047.01
w20048,w17766.01
w20048,w17845.02
w20049,w3473.01
w20049,w9052.02
w20050,w7167.03
w20050,w7793.01
w20050,w14541.03
w20050,w18602.05
w20051,w2995.01
w20051,w8216.03
w20051,w10405.02
w20051,w20051.01
w20052,w13711.02
w20052,w19783.01
w20052,w19783.02
w20053,w6872.02
w20053,w20053.01
w20053,w20053.02
w20054,w13167.04
w20054,w16096.02
w20055,w9419.01
w20055,w13099.01
w20055,w13099.02
w20056,w14036.02
w20056,w20056.01
w20057,w6764.03
w20057,w7167.02
w20058,w11146.02
w20058,w20058.01
w20059,w3002.01
w20059,w19434.02
w20060,w5605.01
w20061,w13467.02
w20061,w14965.01
w20061,w20061.02
w20062,w7069.02
w20062,w20062.01
w20063,w0485.01
w20063,w1977.01
w20063,w13659.01
w20063,w20063.03
w20064,w5605.01
w20064,w7447.02
w20065,w8307.01
w20065,w10124.03
w20065,w16463.01
w20066,w1558.01
w20066,w12435.01
w20066,w18763.03
w20066,w20066.01
w20066,w20066.03
w20067,w13167.04
w20067,w14590.01
w20067,w20067.02
w20068,w6384.03
w20068,w20068.02
w20069,w12860.03
w20069,w15768.01
w20069,w16736.01
w20070,w1203.01
w20070,w5857.02
w20070,w16892.01
w20071,w13711.02
w20071,w20071.01
w20071,w20071.03
w20072,w3633.01
w20073,w13674.02
w20073,w15553.02
w20073,w20073.03
w20074,w8251.01
w20074,w8551.01
w20074,w15614.01
w20075,w3117.01
w20075,w5216.02
w20075,w12144.03
w20076,w9959.01
w20076,w9959.02
w20076,w17149.01
w20076,w19466.01
w20077,w8438.02
w20077,w20077.01
w20078,w3517.01
w20078,w8814.01
w20079,w13691.01
w20079,w16262.02
w20079,w20079.02
w20080,w7796.02
w20080,w17666.02
w20080,w20080.02
w20081,w8060.02
w20081,w16402.01
w20081,w20081.02
w20082,w12749.02
w20082,w16989.03
w20082,w20082.01
w20082,w20082.02
w20083,w3517.01
w20083,w9860.02
w20083,w15634.01
w20084,w7922.02
w20084,w17888.01
w20085,w16225.01
w20085,w20085.01
w20085,w20085.02
w20086,w16696.03
w20086,w20086.02
w20087,w1969.01
w20087,w2171.01
w20088,w7670.01
w20088,w18567.04
w20088,w20088.02
w20089,w3191.02
w20089,w8551.01
w20089,w13774.03
w20090,w8551.01
w20090,w13774.03
w20091,w14413.03
w20091,w16955.03
w20092,w1671.02
w20092,w5605.01
w20092,w15127.01
w20092,w18770.02
w20093,w6431.01
w20093,w13389.01
w20093,w20093.03
w20094,w3892.02
w20094,w7848.01
w20094,w8218.01
w20095,w16463.01
w20096,w10403.01
w20097,w6401.01
w20097,w15005.02
w20097,w20097.01
w20098,w1539.01
w20099,w6492.01
w20099,w14126.01
w20099,w18260.02
w20100,w7796.02
w20101,w6132.02
w20101,w10548.01
w20101,w20101.01
w20102,w7098.02
w20102,w9269.01
w20102,w13085.03
w20102,w19722.04
w20102,w20102.01
w20103,w5368.02
w20103,w8563.01
w20103,w9209.01
w20103,w20103.04
w20104,w1981.02
w20104,w3787.04
w20104,w15506.01
w20105,w10151.02
w20105,w10518.01
w20106,w1303.01
w20106,w9442.02
w20106,w16387.03
w20107,w6060.02
w20108,w14036.02
w20108,w16435.01
w20108,w20108.03
w20109,w16880.03
w20110,w1176.01
w20110,w14543.01
w20111,w4900.02
w20111,w17009.04
w20111,w17009.05
w20112,w13516.03
w20112,w14831.02
w20112,w17051.01
w20112,w20112.01
w20112,w20112.04
w20113,w1387.01
w20113,w9610.02
w20113,w9610.03
w20114,w17138.01
w20114,w17138.02
w20114,w17138.03
w20114,w20114.01
w20115,w16931.02
w20115,w20115.01
w20116,w0371.01
w20117,w16931.02
w20117,w20117.01
w20118,w12029.03
w20118,w16664.01
w20118,w20118.02
w20119,w20119.01
w20120,w0342.01
w20120,w7318.02
w20120,w8658.02
w20121,w9253.03
w20121,w20121.02
w20121,w20121.03
w20122,w4202.02
w20122,w10314.01
w20123,w6137.02
w20123,w17054.02
w20123,w20123.03
w20124,w0772.02
w20124,w11271.03
w20124,w14332.03
w20124,w20124.01
w20125,w9933.02
w20125,w19066.01
w20126,w0855.01
w20127,w18089.02
w20128,w0179.01
w20129,w8532.02
w20129,w18978.01
w20130,w1736.01
w20130,w17917.01
w20130,w17917.03
w20130,w20130.01
w20130,w20130.02
w20131,w6431.01
w20131,w20131.01
w20131,w20131.03
w20131,w20131.04
w20132,w9736.01
w20132,w20132.01
w20133,w14866.03
w20133,w15626.01
w20133,w18844.02
w20134,w7234.01
w20134,w9341.01
w20135,w7780.02
w20135,w11892.01
w20135,w19107.02
w20136,w3717.01
w20136,w19236.02
w20136,w20136.03
w20137,w0772.02
w20137,w1364.02
w20137,w8237.01
w20138,w6627.01
w20138,w12144.01
w20138,w20138.01
w20139,w18964.01
w20139,w20139.02
w20140,w3557.02
w20140,w7555.02
w20140,w18853.01
w20141,w14929.01
w20141,w17136.01
w20141,w19728.01
w20142,w4407.01
w20142,w8784.02
w20142,w8784.03
w20143,w13303.01
w20143,w20143.02
w20143,w20143.03
w20144,w6696.01
w20144,w7735.02
w20144,w16933.02
w20144,w16933.05
w20145,w8551.01
w20145,w16449.02
w20145,w16791.02
w20146,w8551.01
w20146,w16449.02
w20146,w16791.02
w20147,w11460.01
w20147,w18495.02
w20148,w16245.01
w20148,w20148.02
w20148,w20148.03
w20149,w9070.01
w20149,w20149.01
w20149,w20149.02
w20150,w17113.01
w20150,w17113.02
w20151,w3189.02
w20151,w18079.01
w20151,w20151.02
w20152,w9310.01
w20152,w9802.01
w20153,w15451.03
w20153,w15547.04
w20153,w17051.01
w20153,w18241.01
w20153,w20153.01
w20153,w20153.06
w20154,w14866.03
w20154,w15626.01
w20154,w18844.02
w20155,w5678.02
w20155,w13416.02
w20155,w20155.03
w20156,w2418.01
w20156,w8563.01
w20156,w19905.02
w20157,w3190.02
w20157,w14128.02
w20157,w14730.01
w20158,w0310.01
w20159,w9688.01
w20159,w15183.03
w20159,w20159.01
w20160,w7851.02
w20161,w16931.02
w20161,w20161.02
w20162,w7851.02
w20163,w7851.02
w20163,w20163.02
w20164,w7166.01
w20164,w7888.01
w20164,w20164.03
w20165,w3079.01
w20165,w17909.01
w20165,w17909.04
w20166,w12857.02
w20166,w19615.01
w20167,w20167.01
w20167,w20167.02
w20167,w20167.03
w20168,w11094.01
w20168,w11839.02
w20168,w17308.02
w20168,w18508.01
w20169,w8784.03
w20169,w15229.02
w20170,w11892.01
w20170,w16205.03
w20170,w19107.03
w20170,w20170.02
w20171,w9757.03
w20171,w16507.02
w20171,w20171.03
w20172,w17883.02
w20172,w18964.01
w20172,w20172.03
w20173,w2991.02
w20173,w10338.01
w20173,w20173.01
w20174,w2669.02
w20174,w3116.01
w20174,w20174.03
w20175,w9898.01
w20175,w19148.01
w20176,w6616.02
w20176,w9685.02
w20176,w12461.03
w20176,w20176.03
w20177,w0890.04
w20177,w15875.01
w20177,w15875.04
w20178,w15566.02
w20178,w15855.02
w20178,w19275.04
w20178,w20178.01
w20179,w4486.02
w20180,w9554.03
w20180,w20180.01
w20180,w20180.02
w20181,w1514.01
w20181,w12623.01
w20181,w14125.01
w20182,w9554.03
w20182,w19066.01
w20182,w19066.02
w20183,w0226.01
w20184,w6739.02
w20184,w20184.01
w20185,w2171.02
w20186,w14030.01
w20186,w16253.02
w20187,w3335.02
w20187,w6158.04
w20187,w20187.01
w20188,w2600.01
w20189,w5350.01
w20189,w16696.02
w20190,w14954.01
w20190,w20190.02
w20190,w20190.03
w20191,w5350.01
w20191,w16696.02
w20192,w0662.01
w20193,w16083.03
w20193,w17027.02
w20194,w16402.01
w20194,w20081.02
w20195,w2501.02
w20195,w9093.01
w20196,w9688.01
w20196,w17600.01
w20197,w7070.02
w20197,w16041.01
w20197,w20197.02
w20198,w7448.01
w20198,w7932.02
w20198,w18021.01
w20199,w5901.02
w20199,w20199.01
w20199,w20199.02
w20200,w3566.02
w20200,w4864.02
w20200,w15193.02
w20201,w20201.01
w20202,w9688.01
w20202,w15134.03
w20202,w17600.01
w20203,w6135.01
w20203,w8237.01
w20203,w20132.01
w20203,w20203.01
w20203,w20203.02
w20203,w20203.06
w20204,w4815.01
w20205,w1303.01
w20205,w4571.02
w20206,w9487.01
w20206,w20206.02
w20207,w0975.02
w20207,w4875.01
w20208,w5813.03
w20208,w8589.03
w20208,w12623.01
w20208,w20208.02
w20209,w1981.02
w20209,w3787.04
w20209,w15506.01
w20210,w15734.01
w20210,w16336.02
w20210,w17285.02
w20211,w20211.01
w20211,w20211.02
w20211,w20211.03
w20212,w8216.02
w20212,w15309.01
w20212,w20212.03
w20213,w16952.03
w20213,w20213.01
w20214,w6038.01
w20214,w12319.02
w20215,w1015.02
w20215,w15240.02
w20216,w8154.01
w20216,w11451.01
w20216,w18424.02
w20217,w9052.04
w20217,w15329.03
w20218,w13221.03
w20218,w19426.01
w20218,w20218.02
w20219,w17113.02
w20219,w20219.01
w20220,w9445.02
w20220,w19159.01
w20221,w20211.01
w20222,w5409.02
w20222,w16624.03
w20222,w20222.01
w20222,w20222.04
w20223,w0073.01
w20223,w18166.01
w20223,w20223.03
w20224,w1647.02
w20224,w20224.02
w20225,w7267.02
w20225,w13489.01
w20225,w16043.01
w20226,w7168.01
w20226,w11288.03
w20226,w11461.02
w20227,w0409.02
w20227,w7922.02
w20228,w1480.02
w20228,w1480.03
w20228,w6115.02
w20228,w20228.02
w20229,w6135.01
w20229,w8237.01
w20229,w20132.01
w20229,w20203.01
w20229,w20203.02
w20229,w20229.06
w20230,w13313.02
w20231,w5938.02
w20232,w8228.02
w20233,w9688.01
w20233,w20233.01
w20233,w20233.02
w20234,w9736.01
w20234,w12063.02
w20234,w16546.01
w20235,w4178.03
w20235,w9052.04
w20236,w3910.02
w20236,w13771.02
w20236,w20236.01
w20237,w8030.01
w20237,w20237.01
w20238,w20081.02
w20238,w20238.02
w20239,w18417.01
w20239,w18417.02
w20240,w13324.02
w20241,w8154.01
w20241,w15367.01
w20241,w17144.01
w20242,w0748.02
w20243,w18994.01
w20244,w1910.01
w20244,w20244.02
w20245,w1089.01
w20245,w19969.01
w20246,w10770.03
w20246,w18766.02
w20246,w20246.02
w20247,w4975.02
w20247,w14795.01
w20248,w5073.01
w20249,w0079.01
w20249,w4653.01
w20250,w10066.01
w20250,w18198.03
w20250,w20250.03
w20251,w2597.01
w20251,w17508.01
w20252,w3116.02
w20252,w14795.02
w20253,w10439.02
w20253,w16118.04
w20253,w20253.01
w20253,w20253.02
w20254,w11004.01
w20254,w11409.02
w20254,w18141.02
w20254,w20254.01
w20255,w3551.01
w20255,w5817.01
w20255,w17771.02
w20255,w20255.04
w20256,w5231.02
w20256,w6807.01
w20256,w8563.01
w20256,w20256.04
w20257,w20167.01
w20257,w20257.02
w20257,w20257.03
w20258,w18317.01
w20258,w20258.02
w20258,w20258.03
w20259,w17743.02
w20259,w18950.02
w20259,w20259.03
w20260,w3473.01
w20260,w20260.02
w20261,w19437.03
w20261,w19721.02
w20262,w12325.01
w20262,w20024.03
w20262,w20262.03
w20263,w9382.02
w20263,w10616.03
w20264,w2205.03
w20264,w7260.01
w20264,w7552.01
w20265,w9974.02
w20266,w10639.03
w20266,w13331.03
w20266,w20266.01
w20267,w1098.01
w20267,w12590.01
w20267,w17121.01
w20267,w18097.03
w20268,w14954.01
w20268,w20268.02
w20268,w20268.03
w20269,w0346.02
w20269,w16041.01
w20270,w1480.03
w20271,w16999.01
w20271,w18198.03
w20271,w20271.02
w20272,w8953.02
w20273,w1410.02
w20273,w13330.02
w20273,w13422.03
w20273,w13883.01
w20274,w4074.03
w20275,w16696.03
w20275,w20086.02
w20276,w9579.01
w20276,w17743.02
w20277,w10151.03
w20277,w10307.02
w20277,w10518.01
w20277,w10731.01
w20278,w0470.01
w20278,w3401.01
w20278,w8386.02
w20279,w5368.02
w20279,w9549.01
w20279,w20279.01
w20279,w20279.03
w20280,w12278.03
w20280,w13679.02
w20280,w16370.04
w20281,w14841.01
w20281,w20281.02
w20282,w17136.01
w20282,w20282.02
w20283,w5124.01
w20283,w20283.01
w20284,w5076.03
w20284,w20284.01
w20285,w2702.01
w20285,w8003.02
w20285,w13651.04
w20286,w2702.01
w20286,w19093.01
w20287,w9959.02
w20287,w18276.01
w20288,w1303.01
w20288,w2055.03
w20288,w2541.02
w20288,w13786.04
w20289,w20289.01
w20289,w20289.02
w20290,w7366.01
w20290,w9988.01
w20290,w20290.02
w20291,w3787.02
w20291,w14373.02
w20291,w20291.03
w20292,w5813.03
w20292,w20292.01
w20292,w20292.02
w20293,w13522.01
w20293,w16650.02
w20293,w20293.02
w20294,w16083.03
w20294,w20294.01
w20295,w8357.02
w20295,w10791.03
w20295,w14912.02
w20295,w16267.01
w20296,w12106.01
w20296,w20296.02
w20296,w20296.03
w20297,w8237.01
w20297,w15231.04
w20297,w20297.02
w20298,w18170.02
w20298,w20298.01
w20299,w15323.01
w20299,w16830.02
w20299,w20299.01
w20299,w20299.02
w20300,w13372.01
w20300,w20300.02
w20300,w20300.03
w20301,w3223.02
w20301,w9579.01
w20302,w7730.01
w20302,w12325.01
w20303,w7995.01
w20303,w13099.01
w20303,w17421.01
w20304,w4453.02
w20304,w18538.01
w20305,w13582.02
w20305,w20305.02
w20306,w0342.01
w20306,w0709.02
w20306,w9897.02
w20307,w7633.01
w20307,w12537.01
w20307,w15754.01
w20307,w20307.02
w20308,w7656.02
w20308,w20308.02
w20309,w17743.02
w20309,w20259.03
w20309,w20309.02
w20310,w4501.03
w20310,w20310.01
w20311,w9748.01
w20312,w3458.02
w20312,w5247.01
w20313,w3458.02
w20313,w5247.01
w20313,w19412.02
w20314,w7014.02
w20314,w9220.02
w20314,w10018.02
w20314,w20314.02
w20315,w12573.01
w20315,w13964.02
w20316,w1098.01
w20316,w10036.03
w20317,w11264.01
w20317,w13618.02
w20317,w20317.03
w20318,w4469.01
w20319,w4242.01
w20319,w4676.02
w20319,w20319.01
w20320,w4914.01
w20320,w11311.02
w20320,w16245.01
w20320,w17483.03
w20320,w20320.03
w20321,w5881.03
w20321,w20321.02
w20322,w13121.03
w20322,w16639.01
w20322,w18312.03
w20323,w9439.03
w20323,w13849.04
w20323,w20323.01
w20324,w0067.01
w20324,w0945.01
w20325,w4585.01
w20325,w6496.03
w20325,w8478.01
w20325,w14251.02
w20326,w5112.02
w20326,w20326.02
w20327,w4980.01
w20327,w8481.01
w20327,w20327.01
w20327,w20327.04
w20327,w20327.05
w20327,w20327.06
w20327,w20327.07
w20327,w20327.08
w20328,w2724.02
w20328,w9959.01
w20328,w11132.02
w20329,w12227.01
w20329,w20329.02
w20330,w5216.02
w20330,w19058.02
w20331,w13346.01
w20331,w15329.03
w20332,w2874.01
w20332,w18656.01
w20332,w18994.01
w20333,w0337.02
w20333,w9480.02
w20333,w20333.03
w20334,w0337.02
w20334,w17001.01
w20335,w19728.01
w20335,w20335.01
w20336,w4681.02
w20336,w5714.02
w20336,w16629.03
w20337,w11483.02
w20337,w20337.01
w20338,w19210.01
w20339,w8290.02
w20339,w12362.02
w20339,w20339.01
w20340,w7070.01
w20340,w19009.02
w20340,w20340.02
w20341,w8808.01
w20342,w20289.01
w20342,w20342.01
w20342,w20342.03
w20343,w17030.01
w20343,w20343.02
w20343,w20343.03
w20343,w20343.04
w20344,w8257.01
w20344,w11711.02
w20344,w20344.03
w20344,w20344.04
w20345,w14730.01
w20345,w20345.02
w20345,w20345.03
w20346,w17771.02
w20346,w20346.01
w20346,w20346.03
w20347,w5498.01
w20347,w13665.01
w20347,w13665.03
w20348,w4221.01
w20348,w20348.02
w20348,w20348.03
w20349,w11123.02
w20349,w14246.01
w20349,w19262.01
w20350,w5498.01
w20350,w13665.01
w20350,w20350.01
w20351,w17739.02
w20352,w19087.03
w20352,w20352.01
w20353,w18208.01
w20353,w20353.01
w20353,w20353.03
w20354,w9052.04
w20354,w10609.01
w20354,w20354.02
w20354,w20354.03
w20355,w1632.01
w20356,w10403.01
w20357,w12164.02
w20357,w20357.01
w20357,w20357.03
w20358,w12860.03
w20358,w13944.02
w20358,w15498.01
w20359,w5813.03
w20359,w18947.02
w20360,w15071.01
w20361,w15071.01
w20362,w10639.03
w20362,w20362.01
w20362,w20362.02
w20362,w20362.04
w20363,w17766.01
w20364,w7851.02
w20365,w20161.02
w20366,w12528.01
w20367,w12860.03
w20367,w18930.01
w20368,w3417.02
w20368,w18384.01
w20369,w5605.01
w20369,w9579.01
w20370,w0089.01
w20370,w20370.01
w20371,w9933.02
w20371,w20371.02
w20372,w8969.01
w20372,w15848.02
w20373,w0022.01
w20373,w6706.04
w20373,w16225.01
w20373,w20373.02
w20374,w9909.01
w20374,w20374.01
w20375,w5726.02
w20375,w7876.02
w20375,w18249.02
w20376,w14086.01
w20377,w9063.02
w20377,w13250.01
w20377,w17045.01
w20378,w6963.01
w20378,w17324.02
w20379,w13324.02
w20380,w8953.02
w20381,w18089.02
w20382,w7374.02
w20383,w18964.01
w20383,w20383.02
w20384,w9901.01
w20384,w20384.01
w20385,w6739.02
w20385,w16373.02
w20385,w17648.01
w20385,w20385.01
w20385,w20385.02
w20385,w20385.05
w20385,w20385.07
w20386,w0748.02
w20386,w5943.02
w20386,w8967.01
w20387,w10498.01
w20387,w11892.01
w20387,w14198.02
w20387,w18778.01
w20388,w4739.02
w20388,w16952.03
w20388,w19427.01
w20389,w7096.01
w20389,w13513.02
w20390,w9063.02
w20390,w12540.01
w20390,w13166.02
w20390,w14389.01
w20391,w16402.01
w20391,w20391.02
w20392,w15498.01
w20392,w20392.02
w20393,w11923.02
w20393,w19780.01
w20394,w1981.02
w20395,w4713.01
w20395,w5605.01
w20395,w5956.02
w20395,w14652.02
w20395,w19837.01
w20396,w1952.01
w20396,w9524.02
w20396,w20396.03
w20397,w12065.04
w20397,w16436.01
w20397,w20397.01
w20398,w0519.01
w20398,w8663.01
w20398,w10186.02
w20399,w6314.01
w20400,w3417.02
w20400,w20400.01
w20401,w17030.01
w20401,w18111.02
w20401,w20401.01
w20402,w9901.01
w20402,w20402.01
w20403,w14831.02
w20403,w15451.03
w20404,w7070.01
w20405,w4585.01
